Time,P_grid,P_charge,P_discharge,Battery_SoC,Cost
82,410.46938593917326,26.071107711710802,380.0068304992034,63.48996017409894,41.04693859391733
83,0.0,0.0,39.76086785844265,23.72909231565629,0.0
84,112.96776876211939,0.0,23.72909231565629,0.0,11.29677687621194
85,0.0,0.0,0.0,0.0,0.0
86,1937.973185498844,176.79081426513585,0.0,160.70201475958623,193.7973185498844
87,0.0,104.74656394562913,87.54904639524436,169.51980719432066,0.0
88,34.06673729935821,27.560307191627412,169.51980719432066,25.252156045229828,3.406673729935821
89,1369.3215365096908,0.0,16.42902464659653,8.823131398633295,136.93215365096907
90,9.771029093934612,0.0,2.4784734628178464,6.344657935815449,0.9771029093934612
91,7.841852968254115,0.0,6.344657935815449,0.0,0.7841852968254116
92,2411.0368751612486,49.694448283914156,0.0,44.911160648011546,241.10368751612486
93,0.0,223.11661270628383,44.911160648011546,204.68210732205955,0.0
94,2141.538235520737,16.005037304114005,38.706075260349095,180.67968808958824,214.15382355207373
95,1488.337066744262,0.0,47.49529552188526,133.184392567703,148.83370667442622
96,2314.004871936413,0.0,133.184392567703,0.0,231.4004871936413
97,0.0,0.0,0.0,0.0,0.0
98,2412.002292922591,301.8517509293836,0.0,282.20837894928576,241.2002292922591
99,0.0,92.24478313810188,173.18942919983962,196.4989501472724,0.0
100,0.0,31.64664080628748,93.47407336811669,131.8884621454396,0.0
101,0.0,0.0,119.80021886235814,12.08824328308146,0.0
102,2412.002292922591,0.0,12.08824328308146,0.0,241.2002292922591
103,1344.3838934119424,0.0,0.0,0.0,134.43838934119424
104,0.0,227.21499185652155,0.0,210.11357060086186,0.0
105,0.0,259.1420445266076,210.11357060086186,235.5456053144864,0.0
106,1502.5713017769242,11.26023095413591,235.54515259856632,10.276068907963955,150.25713017769243
107,0.0,0.0,8.582494323228715,1.6935745847352401,0.0
108,1413.7771250894175,0.0,1.6935745847352401,0.0,141.37771250894176
109,378.57660384711437,0.0,0.0,0.0,37.85766038471144
110,0.0,91.24213677020634,0.0,84.46611451996971,0.0
111,2412.002292922591,197.62099869234282,44.386298207607425,225.82085940143872,241.2002292922591
112,15.825355267235365,9.267920064903091,225.82085940143872,8.65786705011866,1.5825355267235366
113,2163.2173121637625,0.0,4.160385362914127,4.497481687204534,216.32173121637626
114,421.04716811407684,0.0,4.497481687204534,0.0,42.104716811407684
115,0.0,0.0,0.0,0.0,0.0
116,115.15810388468908,287.4742235770689,0.0,263.3642655382574,11.515810388468909
117,916.4351717775045,731.2225143893627,121.21912565069626,601.6689537054773,91.64351717775045
118,612.1651481490389,23.097880111507124,519.3023330592614,104.13498183010671,61.216514814903896
119,698.7280245279755,0.0,98.77981755418375,5.355164275922959,69.87280245279756
120,1929.7835377789252,0.0,3.9877293096025492,1.3674349663204102,192.97835377789252
121,81.78252815587703,0.17293936778276914,1.3674349663204102,0.1579176441182301,8.178252815587703
122,2390.088608666449,331.0711661320411,0.14400849900865315,304.4382488983983,239.0088608666449
123,794.6523436441076,410.0522456764751,126.93967553130099,469.26580294858576,79.46523436441078
