Time,P_charge,P_discharge,SoC
0,0.0,64.026527104872,185.973472895128
1,0.0,79.71906645566237,106.25440643946563
2,0.0,55.14669012593899,51.10771631352664
3,0.0,51.10771631352664,0.0
4,0.0,0.0,0.0
5,0.0,0.0,0.0
6,0.0,0.0,0.0
7,0.0,0.0,0.0
8,0.0,0.0,0.0
9,0.0,0.0,0.0
10,0.0,0.0,0.0
11,0.0,0.0,0.0
12,0.0,0.0,0.0
13,0.0,0.0,0.0
14,0.0,0.0,0.0
15,0.0,0.0,0.0
16,0.0,0.0,0.0
17,0.0,0.0,0.0
18,0.0,0.0,0.0
19,0.0,0.0,0.0
20,0.0,0.0,0.0
21,0.0,0.0,0.0
22,0.0,0.0,0.0
23,0.0,0.0,0.0
24,0.0,0.0,0.0
25,0.0,0.0,0.0
26,0.0,0.0,0.0
27,0.0,0.0,0.0
28,291.89883403926314,0.0,277.30389233729994
29,11.936351481744385,88.66464354728613,199.97878269767097
30,0.0,103.61135619559305,96.36742650207792
31,205.39494553981575,96.36742650207792,195.12519826282494
32,9.275916282673105,103.76452232167546,100.17279640968894
33,0.0,100.17279640968894,0.0
34,103.16625882770836,0.0,98.00794588632294
35,4.55354114795418,38.335965129467894,63.997844847411514
36,0.0,63.997844847411514,0.0
37,186.7195759354284,0.0,177.38359713865697
38,7.909875226851687,156.2259717717324,28.67200683243368
39,0.0,28.67200683243368,0.0
40,243.36145184385808,0.0,231.19337925166516
41,11.186451002947233,124.80433866261845,117.01616904184658
42,0.0,117.01616904184658,0.0
43,96.95972392991509,0.0,92.11173773341933
44,10.9218224124322,78.78526344635128,23.702205578878647
45,0.0,23.702205578878647,0.0
46,92.57958126360374,0.0,87.95060220042355
47,4.029632193250209,26.356813347292253,65.42193943671899
48,0.0,65.42193943671899,0.0
49,220.85864558816561,0.0,209.81571330875732
50,11.457764557884333,100.92227574645074,119.7783138922967
51,0.0,119.7783138922967,0.0
52,159.0830710817106,0.0,151.12891752762508
53,2.6952318028283666,97.73372430120392,55.95566343910809
54,0.0,55.95566343910809,0.0
55,117.61657795594418,0.0,111.73574905814696
56,5.060233275351702,111.73574905814696,4.8072216115841115
57,0.0,4.8072216115841115,0.0
58,305.33764866617844,0.0,290.0707662328695
59,6.052042931560871,94.02679742200343,201.7934095958489
60,0.032698988163331534,113.49342787175465,88.33104576284944
61,135.92644254007186,88.33104576284944,129.13012041306825
62,5.715033404015369,49.12430608625647,85.43509606062639
63,0.0,85.43509606062639,0.0
64,60.90446841914134,0.0,57.859244998184266
65,5.731988228074573,57.859244998184266,5.445388816670842
66,0.0,5.445388816670842,0.0
67,88.09469990383789,0.0,83.68996490864599
68,4.2433502381687305,83.68996490864599,4.0311827262602975
69,0.0,4.0311827262602975,0.0
70,148.5784537672488,0.0,141.14953107888635
71,1.8166365853226987,95.91043875326818,46.964897081674735
72,0.034511273357976345,46.964897081674735,0.03278570969007433
73,264.67168455133265,0.03278570969007433,251.438100323766
74,14.399006734537178,89.25776645982963,175.85939026174674
75,0.07692897813075951,165.97879683041998,9.953675960550981
76,161.6444006638564,9.953675960550981,153.56218063066356
77,9.099642963496999,99.22836617922586,62.978475266759844
78,0.045761943866723775,62.978475266759844,0.04347384667338616
79,509.623322932582,0.04347384667338616,484.1421567859529
80,12.959392085070606,99.52473723569662,396.9288420310734
81,0.0,225.03013410950047,171.8987079215729
82,278.0896688262572,171.8987079215729,264.1851853849443
83,12.409662496063447,144.98350900722292,130.99085574898166
84,0.021989460317159926,120.36220184407472,10.649543892208243
85,120.00115960571182,10.649543892208243,114.00110162542623
86,8.693167322030721,114.00110162542623,8.258508955929187
87,0.0,8.258508955929187,0.0
88,83.32574956926773,0.0,79.15946209080434
89,0.9868835405419417,43.15183354147568,36.9451679128435
90,0.0,36.9451679128435,0.0
91,35.3151541827973,0.0,33.54939647365743
92,2.5676617407312854,33.54939647365743,2.4392786536947213
93,0.0,2.4392786536947213,0.0
94,102.26961774314465,0.0,97.15613685598741
95,14.69596575356952,97.15613685598741,13.961167465891052
96,0.23969499331589839,13.961167465891052,0.22771024365010284
97,370.5689035743708,0.22771024365010284,352.04045839565225
98,3.7135652139679323,172.53281044624146,183.03553490268035
99,0.9986503136543892,93.31734924432504,90.66690345632699
100,319.6649842513356,90.66690345632699,303.6817350387688
101,15.476588200090571,34.487018163129015,283.89747566572584
102,0.3394199227129678,79.96720959248628,204.25271499981685
103,160.81831824953943,157.73233145782046,199.29778587905884
104,20.077865895383493,80.07130270705926,138.3004557726139
105,0.21559234412488848,92.98378700310636,45.52148149642619
106,328.7883570391909,45.52148149642619,312.34893918723134
107,15.039995831063756,131.91099420638534,194.72594102035657
108,0.5789065130006508,189.17111975435967,6.104782453347525
109,348.76829496009293,6.104782453347525,331.32988021208826
110,11.694278129193508,76.31237129308579,266.1270731417363
111,0.49303340398392814,197.27612322168906,69.31933165383194
112,240.0509414260755,69.31933165383194,228.04839435477172
113,31.129319735756013,65.64578827635303,191.97545982738689
114,0.0,37.12864844001488,154.84681138737201
115,291.5617588330572,154.84681138737201,276.98367089140436
116,5.774457597804249,138.08350240219306,144.38590320712535
117,1.3058715375275844,144.38590320712535,1.2405779606511942
118,153.21135333252292,1.2405779606511942,145.55078566589677
119,10.662592235801988,88.89504350661201,66.78520478329665
120,0.0,66.78520478329665,0.0
121,430.0198590767729,0.0,408.51886612293424
122,15.681354821060623,148.72690822066616,274.6892449822757
123,0.9024322840492313,98.51539515512799,177.03116049699446
124,328.08539591374455,177.03116049699446,311.6811261180573
125,15.280812687596917,170.86198335782493,155.33591481344948
126,0.20307625484596847,52.57678737656456,102.95204987898859
127,237.44687297289244,102.95204987898859,225.5745293242478
128,19.928768016941373,13.775963943486225,230.73089499685588
129,0.5407718153082269,230.73089499685588,0.5137332245428183
130,509.7224782898814,0.5137332245428183,484.2363543753873
131,8.556649412096336,96.5273971523928,395.837774164486
132,1.071201673180445,191.93248665213918,204.92292910186825
133,460.216189825852,142.77324406084674,499.3550653755808
134,9.405525252055519,55.146359663005626,453.14395470202794
135,2.264680977191576,35.8904310282599,419.40497060210004
136,398.49711659921394,241.10247727551754,500.0
137,24.04520641445612,113.14703079268205,409.6959153010513
138,1.3334747094683355,96.4698876846762,314.49282859037
139,207.4326326085843,141.53856163623493,370.01526793229016
140,13.035826884146989,150.62872449492664,231.77057897730316
141,2.9887272725355776,231.77057897730316,2.8392909089087937
142,584.3801200469135,2.8392909089087937,500.0
143,20.431179746209462,156.57707004750532,362.83255071139365
144,0.37199946087125707,185.5494608414132,177.63648935780813
145,252.22383159475868,177.63648935780813,239.61264001502073
146,19.45704551609917,17.98054876594204,240.1162844893729
147,1.6285751353448272,68.58289770825652,173.08053315969397
148,431.94847790797104,173.08053315969397,410.35105401257255
149,11.325961386560243,168.22398977389938,252.88672755590542
150,1.290243653410237,79.79153178823591,174.32092723840924
151,328.74442999240927,109.87006527961549,376.7580704515825
152,38.230922147086126,96.78829244440612,316.2891540469082
153,1.0418632620990542,132.1711360391627,185.1077881067396
154,564.7801398643047,185.1077881067396,500.0
155,17.377823004250136,107.41757429725843,409.09135755677926
156,2.775121632295641,64.94910067143476,346.77862243602533
157,289.46286887471035,213.8247904288967,407.9435574381034
158,34.68958345883953,75.8686358665419,365.0300258574591
159,1.7159495994284477,198.46536073327277,168.19481724364337
160,312.48149247119943,29.046785189403955,436.0054499018788
161,25.9270017258502,106.73859024372507,353.89751129771145
162,2.009989537855322,99.50600669715693,256.3009946615171
163,325.76052992881023,256.3009946615171,309.4725034323697
164,42.641978493823196,59.756553563794924,290.2258294377068
165,1.7084899970808367,143.71303213899654,148.13586279593704
166,110.56862572663688,148.13586279593704,105.04019444030502
167,17.179783227953656,10.730090865657482,110.6308976412035
168,3.6235025522671043,110.6308976412035,3.4423274246537545
169,577.2276493197336,3.4423274246537545,500.0
170,31.336582644699515,131.0431103315964,398.7266431808681
171,2.879878227568741,30.597427258943267,370.8651002381152
172,189.68182200508463,351.2867291212248,199.77610202172076
173,20.091101462617562,74.56610148295385,144.29654692825358
174,3.8104207744232172,144.29654692825358,3.619899735702063
175,590.1287344434775,3.619899735702063,500.0
176,39.84192506385662,31.103011342363974,500.0
177,1.523465279017081,135.91474721671446,365.53254479835175
178,135.34809001019198,157.52234547608674,336.5908848319474
179,22.25446463256604,80.85656351098898,276.8760627218962
180,5.780981333680897,74.1320133591856,208.23598162970742
181,356.3787427203843,208.23598162970742,338.559805584365
182,33.49381577822397,26.201888184485988,344.17704238919174
183,2.371692591653078,86.08188768164068,260.3482626696215
184,287.3328217509553,260.3482626696215,272.9661806634075
185,22.64376058609525,171.48989114439868,122.98786207579931
186,0.9506375117602424,78.0334677341902,45.857499977781345
187,588.4769398437235,45.857499977781345,500.0
188,20.451428666824462,56.91084665398569,462.5180105794975
189,4.69086822477447,150.13751932939448,316.83681606363876
190,142.64513595809092,232.94301820676,219.40667701706516
191,20.77274991759875,38.14988253682691,200.99090690195706
192,0.763223051760297,66.09263221709827,135.62333658403108
193,499.4609450746756,135.62333658403108,474.4878978209417
194,29.411191912435882,113.38451206027274,389.04401807748303
195,2.9816241793537253,172.59986869372955,219.27669235413953
196,258.1932021803386,219.27669235413953,245.28354207132162
