Time,P_grid,P_charge,P_discharge,Battery_SoC,Cost
32433,93.4706846025887,0.0,5.64996331749738e-05,5.64996331749738e-05,9.347068460258871
32434,80.2253869100899,0.0,2.75254623160129e-05,2.75254623160129e-05,8.02253869100899
32435,70.4583897585755,0.0,1.34098406154935e-05,1.34098406154935e-05,7.045838975857551
32436,58.8177277106091,0.0,6.53299927421476e-06,6.53299927421476e-06,5.88177277106091
32437,72.2527825698538,0.0,3.18274323615591e-06,3.18274323615591e-06,7.225278256985381
32438,81.8003936913643,0.0,1.55056721761442e-06,1.55056721761442e-06,8.18003936913643
32439,74.9844037028503,0.0,7.55404541914716e-07,7.55404541914716e-07,7.498440370285031
32440,90.7367258540054,0.0,3.68017597343067e-07,3.68017597343067e-07,9.07367258540054
32441,68.2624787443147,0.0,1.79290624346622e-07,1.79290624346622e-07,6.826247874431471
32442,49.439458530994,0.0,8.73467144252776e-08,8.73467144252776e-08,4.9439458530994
32443,41.5792377119839,0.0,4.25535275405198e-08,4.25535275405198e-08,4.15792377119839
32444,50.6450123624817,0.0,4.04258511634939e-08,0.0,5.06450123624817
32445,60.057979424029,0.0,0.0,0.0,6.0057979424029
32446,47.5064547110591,0.0,0.0,0.0,4.75064547110591
32447,49.607773802279,0.0,0.0,0.0,4.9607773802279
32448,34.6506612637907,0.0,0.0,0.0,3.4650661263790705
32449,32.9327813502862,0.0,0.0,0.0,3.29327813502862
32450,29.5151120278455,0.0,0.0,0.0,2.95151120278455
32451,25.4253967226407,0.0,0.0,0.0,2.54253967226407
32452,28.5644115494833,0.0,0.0,0.0,2.85644115494833
32453,27.449353216215,0.0,0.0,0.0,2.7449353216215
32454,29.1524860623174,0.0,0.0,0.0,2.9152486062317404
32455,28.8410656776542,0.0,0.0,0.0,2.88410656776542
32456,30.9654688305903,0.0,0.0,0.0,3.0965468830590304
32457,32.9806804632204,0.0,0.0,0.0,3.29806804632204
32458,32.9113565742505,0.0,0.0,0.0,3.29113565742505
32459,22.3961235535981,0.0,0.0,0.0,2.2396123553598097
32460,15.814123257041,0.0,0.0,0.0,1.5814123257041002
32461,15.4039209985707,0.0,0.0,0.0,1.54039209985707
32462,15.1146504872101,0.0,0.0,0.0,1.5114650487210102
32463,15.2954072606432,0.0,0.0,0.0,1.5295407260643201
32464,15.0069812034146,0.0,0.0,0.0,1.5006981203414602
32465,13.9112133748599,0.0,0.0,0.0,1.39112133748599
32466,10.7584286706372,0.0,0.0,0.0,1.07584286706372
32467,17.0248940084992,0.0,0.0,0.0,1.70248940084992
32468,13.4220176998241,0.0,0.0,0.0,1.34220176998241
32469,16.400216810465,0.0,0.0,0.0,1.6400216810465
32470,28.4912290604177,0.0,0.0,0.0,2.8491229060417704
32471,18.0648357603854,0.0,0.0,0.0,1.80648357603854
32472,11.8086092528702,0.0,0.0,0.0,1.1808609252870201
32473,16.6422759543122,0.0,0.0,0.0,1.6642275954312202
32474,13.052296183859,0.0,0.0,0.0,1.3052296183859
32475,9.32125968579454,0.0,0.0,0.0,0.9321259685794541
32476,14.2386170289296,0.0,0.0,0.0,1.42386170289296
32477,17.2528391764584,0.0,0.0,0.0,1.7252839176458403
32478,19.1419523218942,0.0,0.0,0.0,1.91419523218942
32479,33.0751172569804,0.393788133202308,0.0,0.374098726542193,3.30751172569804
32480,25.5269846382168,1.06885350440626,0.374098726542193,0.995721422525836,2.55269846382168
32481,36.9458293384249,1.43451391380841,0.995721422525836,1.31038182745873,3.69458293384249
32482,23.278569066594,1.77204659941039,1.31038182745873,1.61447680483678,2.3278569066594
32483,16.4375169922408,2.02519611361187,1.61447680483678,1.83896384451881,1.64375169922408
32484,14.1805864360602,2.23615404211311,1.83896384451881,2.0275587692433,1.41805864360602
32485,15.1768675445579,2.46117583251443,2.0275587692433,2.23140342145485,1.5176867544557902
32486,46.2723249200927,2.62994217531541,2.23140342145485,2.38100278120991,4.62723249200927
32487,46.8723426247617,2.96747486091739,2.38100278120991,2.69378518201837,4.68723426247617
32488,37.8522659089565,3.85349816062259,2.69378518201837,3.5190450851168,3.78522659089565
32489,24.0493932167354,7.41165522134344,3.5190450851168,6.8558595610596,2.40493932167354
32490,15.0983853121698,9.83063946815762,6.8558595610596,8.97827278100976,1.50983853121698
32491,8.55123158169927,14.1341812095828,7.31127634935704,14.7096645623692,0.855123158169927
